age,tenure,monthly_charges,total_charges,tenure_group,avg_monthly_charges,high_value_customer,service_count,gender_Male,contract_One year,contract_Two year,internet_service_Fiber optic,internet_service_No,online_security_No internet service,online_security_Yes,tech_support_No internet service,tech_support_Yes,streaming_tv_No internet service,streaming_tv_Yes,payment_method_Credit card,payment_method_Electronic check,payment_method_Mailed check,paperless_billing_Yes
-0.6822518496145062,-0.11956734195554954,0.7045399303366814,0.40187503892396054,0.033021432474394014,0.9847475190652548,0,3,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True
-1.5954472656831475,-0.9945353545165682,-0.05536828101256104,-0.9575431464110666,-0.9459210341877606,0.07716591536682328,0,1,True,False,True,False,False,False,False,False,True,False,False,False,False,True,True
1.6358595911751213,-0.5023658474509952,1.8542641991359603,-0.07518659843269875,-0.9459210341877606,1.3300835952524768,1,1,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True
0.3011893676901842,-0.5570513482360588,-0.994943322888453,-0.7802419122895855,-0.9459210341877606,-1.0667511087288963,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
0.5821725726343815,-0.3383093450958042,-0.8862825451447907,-0.5769466447124078,0.033021432474394014,-0.8288722156113699,0,2,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True
1.1441389825227761,0.4819731666801508,-0.3139307257425296,0.5004965286992337,1.0119638991365487,-0.09724205062543617,0,2,False,True,False,False,False,False,False,False,True,False,True,True,False,False,True
1.2143847837588253,1.7944251855216788,-1.4417793924217972,0.08088632603848697,1.9909063657987036,-1.3664180158566699,0,0,True,False,True,False,True,True,False,True,False,True,False,False,True,False,True
2.478809206007713,-1.0492208553016318,0.2430005872472645,-1.0193616512100276,-0.9459210341877606,-0.04058140898910857,0,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
1.0738931812867267,-0.7757933513763136,-0.4362189277576745,-0.8036899982370735,-0.9459210341877606,-0.4519898530975965,0,3,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True
0.7226641751064802,-0.5023658474509952,-0.44661880417538474,-0.511377170986762,-0.9459210341877606,-0.21747562846240687,0,1,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False
0.5821725726343815,-0.39299484588086786,-0.8636897101683858,-0.6028047734968477,0.033021432474394014,-0.799669495874149,0,0,False,False,True,False,True,True,False,True,False,True,False,False,True,False,True
-0.26077704219821035,2.8334497004378885,-0.8199385059283631,1.6483020805761732,1.9909063657987036,-0.7414520254725951,0,0,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True
-1.6656930669191967,0.1538601619697688,0.04253400388519427,0.4515708470468244,0.033021432474394014,0.3728948005098836,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.44168097016228286,1.739739684736615,0.1450983023495092,2.0950569762425904,1.9909063657987036,0.16162085695267825,0,1,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True
-1.7359388681552461,0.1538601619697688,0.3728197342545439,0.23088884186020706,0.033021432474394014,-0.0015629066760971453,0,2,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False
-1.1739724582668516,0.09917466118470514,0.03356859318027164,0.1532057317698816,0.033021432474394014,-0.038636633361608205,0,1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.5417602471424077,-0.8304788521613772,-0.5925756904515252,-0.8534492285398572,-0.9459210341877606,-0.4872433312906487,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
-1.8764304706273447,-0.9398498537315045,-1.086031895650467,-0.9834012751955067,-0.9459210341877606,-1.0241664157461152,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,False,True
-0.612006048378457,-1.0492208553016318,1.989103976137997,-0.9658786329148106,-0.9459210341877606,2.0466932326717457,1,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
-0.3310228434342597,0.09917466118470514,-0.33114431429598123,0.09753011811172316,0.033021432474394014,-0.13740230469210246,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-1.0334808557947528,-0.3383093450958042,-0.5678311569059389,-0.5093023596722432,0.033021432474394014,-0.6403047502228275,0,1,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True
-0.6822518496145062,-0.06488184117048587,-1.0727630878071817,-0.4951410929272959,0.033021432474394014,-1.026312802882049,0,0,False,False,False,False,True,True,False,True,False,True,False,False,True,False,True
0.7929099763425295,-0.9398498537315045,-1.309808546845336,-1.0074473416965242,-0.9459210341877606,-1.3369806287998116,0,0,False,False,True,False,True,True,False,True,False,True,False,False,True,False,False
-0.612006048378457,1.2475701776710422,-1.1448449898747595,0.08374032413487739,1.0119638991365487,-1.1658623019871364,0,0,False,False,False,False,True,True,False,True,False,True,False,False,True,False,True
-1.8764304706273447,2.067852689446997,0.5593002769169348,2.6629663561786403,1.9909063657987036,0.2976205594609957,0,0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True
0.7929099763425295,-0.8304788521613772,-0.8769585180116712,-0.9112902566267056,-0.9459210341877606,-0.9387141533256443,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
-0.26077704219821035,1.4116266800262331,0.6521819318199334,1.8251865403724672,1.0119638991365487,0.24300223705730953,0,1,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False
-1.3847098619749996,0.6460296690353418,-0.6621472775217248,0.27597295147176054,1.0119638991365487,-0.569858725930247,0,2,True,False,False,False,False,False,False,False,True,False,True,True,False,False,True
0.6524183738704308,-0.9945353545165682,1.4493862517016542,-0.888757262132346,-0.9459210341877606,1.4194146939107168,1,1,True,False,True,True,False,False,False,False,False,False,True,False,True,False,False
-0.8227434520866049,-0.8304788521613772,-0.053933815299773195,-0.8071057356413252,-0.9459210341877606,-0.12551506457557968,0,2,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True
-0.26077704219821035,-0.8304788521613772,1.4518965666990324,-0.6252109236313678,-0.9459210341877606,1.2942418626134202,1,2,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True
-0.40126864467030904,1.0835136753158512,-0.8963238051343041,0.3023656386298103,1.0119638991365487,-0.8736702484749728,0,2,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True
-0.8929892533226542,-0.9398498537315045,0.04253400388519427,-0.921039151711519,-0.9459210341877606,-0.2129003161045962,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
-1.3847098619749996,-0.010196340385422201,-0.32576506787302767,-0.12160257382256782,0.033021432474394014,-0.3569787238049874,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
2.197826001063516,-0.5570513482360588,1.9776282504356957,-0.034270232073017305,-0.9459210341877606,1.844542646082298,1,1,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False
0.44168097016228286,-0.8304788521613772,-0.13426389521588009,-0.7685903518071784,-0.9459210341877606,0.17511188787911464,0,1,True,True,False,False,False,False,False,False,False,False,True,True,False,False,True
1.565613789939072,0.7554006706054691,-0.544162472644943,0.19753783553381477,1.0119638991365487,-0.7568204328711978,0,1,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True
0.933401578814628,1.3569411792411694,-0.35015098499041725,1.147538668552347,1.0119638991365487,-0.2900155807845503,0,1,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True
0.8631557775785788,0.42728766589508715,-0.8823377644346247,-0.13792019468478803,1.0119638991365487,-0.9113483819958177,0,1,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True
-0.612006048378457,-0.9945353545165682,-0.8633310937401887,-1.011778170553904,-0.9459210341877606,-0.9811456215620162,0,2,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False
-1.0334808557947528,-0.6117368490211226,-1.4769238023850941,-0.8894911473571322,-0.9459210341877606,-1.412610792091493,0,0,False,False,False,False,True,True,False,True,False,True,False,False,True,False,True
-0.050039638490062405,-1.0492208553016318,0.01958255248059231,-1.011198310623209,-0.9459210341877606,0.27800819835231605,0,2,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True
0.44168097016228286,1.7944251855216788,-0.5628105269111822,1.2482893315106416,1.9909063657987036,-0.5067938304289922,0,0,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True
1.7061053924111707,0.3726021651100235,0.9950192371761751,1.020368137501751,1.0119638991365487,0.8112696042525699,1,1,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False
-0.12028543972611172,-0.9398498537315045,-0.7270568510253648,-0.9687688722568694,-0.9459210341877606,-0.8338141346301698,0,2,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False
-0.612006048378457,-0.5023658474509952,0.19566321872527273,-0.48391536708149313,-0.9459210341877606,-0.12004397677722306,0,1,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True
1.565613789939072,2.4506511949424428,0.30862739360729813,2.9076763072434404,1.9909063657987036,0.1736703059454426,0,2,True,False,False,True,False,False,True,False,False,False,True,False,True,False,True
0.7929099763425295,1.138199176100915,-0.9009858187008639,0.24749639268777482,1.0119638991365487,-0.9586793665303601,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
-0.6822518496145062,0.2632311635398961,0.06046482529503954,0.39480799601861255,1.0119638991365487,0.07703862096211396,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True
0.5821725726343815,-0.8851643529464409,0.012410223916654098,-0.8571548959094564,-0.9459210341877606,-0.09079197973548189,0,3,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True
-0.19053124096216104,0.3179166643249598,-0.002651666067615736,0.6159158358418342,1.0119638991365487,0.3206708636912582,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
-1.6656930669191967,0.7554006706054691,0.2239939165528285,1.2622875126500812,1.0119638991365487,0.46535145051163,0,0,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False
1.0036473800506773,-0.28362384431074056,1.7434517228231163,0.48751310243851104,0.033021432474394014,1.848043242211799,1,1,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True
1.4251221874669733,0.42728766589508715,-0.9508335022202338,-0.0344514383013594,1.0119638991365487,-0.767131903644816,0,1,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True
0.3011893676901842,0.9194571729606601,-1.0587770471075022,0.11183634983934429,1.0119638991365487,-0.9656638696379345,0,0,False,False,False,False,True,True,False,True,False,True,False,False,True,False,True
0.44168097016228286,1.4663121808112969,-1.0218395550032209,0.3259677498713892,1.0119638991365487,-1.0542421012401346,0,0,True,True,False,False,True,True,False,True,False,True,False,False,False,False,False
-1.4549556632110487,-0.8304788521613772,-0.07365771885060315,-0.7675846572398789,-0.9459210341877606,0.1829617095028432,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
-0.7524976508505556,0.42728766589508715,1.8872569105300756,1.7501852824616073,1.0119638991365487,1.7203245228203201,1,2,False,False,False,True,False,False,False,False,True,False,True,False,False,True,True
-1.5252014644470981,-0.8304788521613772,1.980855798289468,-0.5982111956083715,-0.9459210341877606,1.5049848215207333,1,3,False,True,False,True,False,False,True,False,True,False,True,True,False,False,False
0.44168097016228286,1.3569411792411694,0.8781102815839837,3.0174872816188487,1.0119638991365487,1.331722992888882,1,1,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True
-0.26077704219821035,0.8647716721755965,0.8877929251453001,1.7860188141162885,1.0119638991365487,0.8840611808960306,1,0,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True
1.9870885973553678,-0.5570513482360588,-0.9820331314733645,-0.7420255187322036,-0.9459210341877606,-0.9176044978780493,0,0,True,True,False,False,True,True,False,True,False,True,False,False,False,False,True
1.8465969948832692,0.2632311635398961,-0.7008778517669908,-0.08961967452015955,1.0119638991365487,-0.6791891497692493,0,2,True,True,False,False,False,False,True,False,True,False,False,True,False,False,False
-1.1739724582668516,1.0835136753158512,-0.8274694509204982,0.3657696979267658,1.0119638991365487,-0.8118087037420292,0,2,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
0.020206162745986914,-1.0492208553016318,-0.8461175051867373,-1.0404721768119005,-0.9459210341877606,-0.8644590839119937,0,2,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True
0.3011893676901842,-0.11956734195554954,1.2887260918694405,0.7195386175193537,0.033021432474394014,1.6734927541742501,1,2,True,True,False,True,False,False,True,False,False,False,True,True,False,False,False
0.16069776521808557,-0.7211078505912498,0.725698299600299,-0.5816580066493064,-0.9459210341877606,0.5336577944764557,0,2,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True
1.354876386230924,-0.28362384431074056,-0.7209603717460173,-0.5564703409097327,0.033021432474394014,-0.8681836239016308,0,1,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
-0.19053124096216104,-1.0492208553016318,0.7213949024619359,-0.9985682365077536,-0.9459210341877606,0.7709204210315014,0,1,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
-0.19053124096216104,-0.11956734195554954,-1.2068856319528243,-0.5513240840248126,0.033021432474394014,-1.0819400028216568,0,0,False,False,False,False,True,True,False,True,False,True,False,False,False,True,True
-0.26077704219821035,-0.8851643529464409,1.3256635839737219,-0.7539035870000386,-0.9459210341877606,0.9166017953097113,1,2,True,True,False,True,False,False,False,False,True,False,True,True,False,False,True
0.23094356645413489,0.044489160399641466,1.4085039788872071,1.0648995681168607,0.033021432474394014,1.7594389278651976,1,1,True,False,True,True,False,False,False,False,False,False,True,False,False,True,True
-1.3847098619749996,-0.8851643529464409,-0.5882722933131624,-0.8855680325135222,-0.9459210341877606,-0.368010905546444,0,2,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True
0.5821725726343815,0.8100861713905328,1.3400082411015977,2.2714159379766916,1.0119638991365487,1.5139257380419686,1,2,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True
-0.612006048378457,-0.8851643529464409,0.8275453652082202,-0.74959993907691,-0.9459210341877606,0.9585912690852876,0,0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True
-1.8764304706273447,-0.5023658474509952,1.571674453716799,0.05423088984934095,-0.9459210341877606,1.7892435136527296,1,1,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
-0.5417602471424077,-1.0492208553016318,-0.08262312955552578,-1.0258578944960974,-0.9459210341877606,-0.29410943170142995,0,3,True,False,False,False,False,False,True,False,True,False,True,True,False,False,False
-0.26077704219821035,0.42728766589508715,-0.9325440643821914,-0.0930988341043308,1.0119638991365487,-0.8488756220656595,0,2,True,False,False,False,False,False,True,False,False,False,True,False,False,True,True
0.5119267713983322,-0.9398498537315045,-0.9511921186484307,-0.9838814717006137,-0.9459210341877606,-1.0304132707920255,0,0,True,True,False,False,True,True,False,True,False,True,False,False,False,False,True
-1.6656930669191967,-0.5023658474509952,1.3149050911278148,0.06639888808252355,-0.9459210341877606,1.832414318078069,1,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
0.44168097016228286,-0.3383093450958042,1.0025501821683098,0.12595231502720625,0.033021432474394014,1.1305523711610836,1,1,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
0.16069776521808557,-0.5570513482360588,1.0025501821683098,-0.21910058498211907,-0.9459210341877606,1.1232076860639784,1,2,True,True,False,True,False,False,True,False,True,False,False,True,False,False,False
1.2143847837588253,0.7554006706054691,-0.6958572217722341,0.2117081625901791,1.0119638991365487,-0.740555036713922,0,2,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
1.0738931812867267,0.5913441682502781,-1.0107224457291168,-0.20796546225048743,1.0119638991365487,-1.1259487100729677,0,0,False,False,False,False,True,True,False,True,False,True,False,False,True,False,True
-0.40126864467030904,-0.39299484588086786,-0.7428359738660285,-0.5974954310064196,0.033021432474394014,-0.7837304956263836,0,1,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True
0.6524183738704308,-0.11956734195554954,-1.166361975566574,-0.5466670839564166,0.033021432474394014,-1.0718428849172608,0,0,False,True,False,False,True,True,False,True,False,True,False,False,False,True,True
1.0036473800506773,0.20854566275483247,-0.07401633527879999,0.062213024207817304,0.033021432474394014,-0.3681877033307623,0,2,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False
-0.8929892533226542,-0.1742528427406132,-0.3150065750271204,-0.3574515403214321,0.033021432474394014,-0.5700595734131674,0,1,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
-0.7524976508505556,-0.9398498537315045,-0.07078878742502796,-0.9213472022997009,-0.9459210341877606,-0.2169077325491423,0,2,True,False,False,False,False,False,True,False,False,False,True,True,False,False,True
0.44168097016228286,0.044489160399641466,-0.8758826687270804,-0.36323201900555013,0.033021432474394014,-0.894632572435636,0,2,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True
-0.19053124096216104,-0.7757933513763136,-0.9379233108051452,-0.8457026622782258,-0.9459210341877606,-0.7252602950587852,0,1,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True
-0.6822518496145062,-0.7757933513763136,1.116590206334926,-0.6292155812777316,-0.9459210341877606,0.6828751244410302,1,2,False,False,True,True,False,False,True,False,True,False,False,False,True,False,True
-0.4715144459063583,1.0288281745307875,1.8166094741752852,2.9495893078590045,1.0119638991365487,1.809838601003589,1,1,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False
-1.7359388681552461,-0.1742528427406132,1.0918456727893397,0.18465407269868028,0.033021432474394014,0.6744512300117506,1,2,True,True,False,True,False,False,False,False,True,False,True,False,True,False,True
-0.12028543972611172,2.1772236910171245,-0.7815665481112944,1.1579308457477753,1.9909063657987036,-0.765169448238884,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.2846305849948747,-0.7211078505912498,1.6121981101030491,-0.3413604272446397,-0.9459210341877606,1.8733808903872322,1,1,True,True,False,True,False,False,True,False,False,False,False,True,False,False,False
1.6358595911751213,2.122538190232061,-0.1844701951634468,1.9713203032190802,1.9909063657987036,-0.20251619313413194,0,1,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True
0.5821725726343815,-0.9945353545165682,-0.2604968779411909,-0.9617652515314411,-0.9459210341877606,-0.005221852125465429,0,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
-0.6822518496145062,-1.0492208553016318,-1.5167302259149507,-1.0557116206154842,-0.9459210341877606,-1.4592068303584715,0,0,True,True,False,False,True,True,False,True,False,True,False,True,False,False,True
-1.1739724582668516,0.8647716721755965,-1.0738389370917722,0.06207711953656073,1.0119638991365487,-0.9848289087353123,0,0,False,False,False,False,True,True,False,True,False,True,False,False,True,False,True
-0.4715144459063583,1.5209976815963604,-1.078142334230135,0.25921137535010175,1.0119638991365487,-1.1327570881892328,0,0,True,False,False,False,True,True,False,True,False,True,False,False,False,False,True
0.09045196398203624,-1.0492208553016318,-0.6585611132397556,-1.0395117838016865,-0.9459210341877606,-0.8269779536365321,0,1,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True
0.020206162745986914,0.5366586674652145,-0.323971985732043,0.49988042752287015,1.0119638991365487,-0.16872444306295115,0,1,True,True,False,False,False,False,True,False,False,False,False,False,False,True,True
-0.4715144459063583,-0.010196340385422201,-0.8844894630038063,-0.4719013941424015,0.033021432474394014,-1.040531997314505,0,0,True,False,False,False,True,True,False,True,False,True,False,False,False,False,True
-0.050039638490062405,-1.0492208553016318,1.1754033005592186,-0.9857841370982072,-0.9459210341877606,1.2698437683775061,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
-0.8227434520866049,2.8334497004378885,-0.161160127330648,2.394110675187234,1.9909063657987036,-0.3371940695298661,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True
1.9168427961193186,0.044489160399641466,-0.9275234343874348,-0.45080898916336276,0.033021432474394014,-1.0573875613137191,0,2,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False
1.1441389825227761,-0.11956734195554954,-0.8030835338031086,-0.32043110787110907,0.033021432474394014,-0.5813272544255002,0,1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.5119267713983322,-0.3383093450958042,1.5397575916072743,0.42525970269152874,0.033021432474394014,1.9649116290114057,1,1,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True
0.7929099763425295,-1.0492208553016318,0.25519354580595893,-1.0035151665414972,-0.9459210341877606,0.5778572405560101,0,1,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False
0.933401578814628,-0.8851643529464409,0.19064258873051604,-0.795852828861271,-0.9459210341877606,0.5073149246130418,0,1,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True
-1.1739724582668516,2.8334497004378885,-0.9770125014786077,1.4007290711035651,1.9909063657987036,-0.8756464548196854,0,0,True,True,False,False,True,True,False,True,False,True,False,False,False,False,True
-1.1739724582668516,-0.9398498537315045,0.6342511104100882,-0.8789721258018641,-0.9459210341877606,0.33434775895505414,0,1,True,True,False,True,False,False,True,False,False,False,False,False,True,False,True
-0.19053124096216104,-0.06488184117048587,-0.022016953190248597,0.0027139591316374463,0.033021432474394014,-0.003695808092402882,0,1,True,True,False,False,False,False,False,False,False,False,True,True,False,False,True
-1.8764304706273447,-1.0492208553016318,0.7974215852396801,-1.0089332327689307,-0.9459210341877606,0.36640709051142395,0,1,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True
-0.40126864467030904,-0.7757933513763136,0.9035720479859644,-0.5366826207747584,-0.9459210341877606,1.284753714855009,1,1,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
-1.5252014644470981,-0.6117368490211226,-0.9870537614681212,-0.8229340996870212,-0.9459210341877606,-1.1239982312911345,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
-0.4715144459063583,-1.0492208553016318,0.6618645753812498,-1.0072570751567647,-0.9459210341877606,0.43182227070916407,0,1,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False
-0.26077704219821035,-0.9945353545165682,-1.3496149703751925,-1.0334776163978894,-0.9459210341877606,-1.4045763150041428,0,0,True,False,True,False,True,True,False,True,False,True,False,False,False,False,False
-1.4549556632110487,0.044489160399641466,-0.09768501953979587,0.18389300653964266,0.033021432474394014,0.12215674200475363,0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
1.4251221874669733,-0.7211078505912498,-1.1703067562767397,-0.8601810399227721,-0.9459210341877606,-1.0191824020167637,0,0,False,False,False,False,True,True,False,True,False,True,False,False,False,True,True
0.7929099763425295,0.09917466118470514,-1.4891167609437888,-0.6923297106093397,0.033021432474394014,-1.5385729629915033,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,False,True
-0.3310228434342597,0.5913441682502781,-0.8163523416463943,0.04229845971300327,1.0119638991365487,-0.8108836521092417,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0.09045196398203624,-0.6117368490211226,-0.7087674131873226,-0.703827245797656,-0.9459210341877606,-0.6075129707028538,0,1,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
-0.7524976508505556,-0.6117368490211226,0.19494598586887907,-0.5365648367263357,-0.9459210341877606,0.1177901173634978,0,0,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True
-0.9632350545587036,-0.9398498537315045,-0.9504748857920367,-0.974839280906335,-0.9459210341877606,-0.9127838116256396,0,0,True,True,False,False,True,True,False,True,False,True,False,True,False,False,True
0.020206162745986914,-1.0492208553016318,-0.7353050288738935,-1.041722499787462,-0.9459210341877606,-0.9132552723838213,0,2,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True
0.16069776521808557,-0.9945353545165682,-0.08334036241191946,-0.9758540357850518,-0.9459210341877606,-0.2801424067402908,0,1,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True
-0.7524976508505556,0.7007151698204055,1.5655779744374514,2.406342095600336,1.0119638991365487,1.899651051205148,1,1,False,True,False,True,False,False,False,False,False,False,True,True,False,False,True
0.5821725726343815,0.42728766589508715,-1.4873236788028041,-0.45373546975109025,1.0119638991365487,-1.3515369797086783,0,0,True,False,False,False,True,True,False,True,False,True,False,False,True,False,False
0.44168097016228286,0.6460296690353418,-1.4855305966618195,-0.4555747129687641,1.0119638991365487,-1.4620466447690825,0,0,False,True,False,False,True,True,False,True,False,True,False,False,False,False,True
-0.5417602471424077,-0.8304788521613772,0.7138639574698011,-0.7040446932716666,-0.9459210341877606,0.6789148540723018,0,2,True,True,False,True,False,False,True,False,True,False,False,False,False,False,True
0.3714351689262335,-0.5023658474509952,0.35990954283945537,-0.26285282881535704,-0.9459210341877606,0.664263139510076,0,1,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False
-1.0334808557947528,0.7007151698204055,1.8994498690887704,2.6865865880430535,1.0119638991365487,2.231077249189798,1,0,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False
1.2143847837588253,-0.39299484588086786,1.8456574048592347,0.31780440928457054,0.033021432474394014,1.9640606682473247,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
-0.8929892533226542,0.8647716721755965,-0.248303919382496,0.6944324945825339,1.0119638991365487,-0.2993053221405597,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
-0.3310228434342597,-0.11956734195554954,-1.2922363418636875,-0.6787211228608362,0.033021432474394014,-1.3581570745214824,0,0,True,True,False,False,True,True,False,True,False,True,False,True,False,False,False
